property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
2424,-37.819282,144.843502,64 Corrigan Avenue,BROOKLYN,6900000.0,house,2015,3,1,2,SC_033,871,20022,2810,22,0,hospital_174,4729,S_056,1811
86648,-37.900288,144.989459,360 St Kilda Street,BRIGHTON,19550000.0,house,2011,4,1,1,SC_015,3600,19952,1263,20,0,hospital_198,1192,S_150,1503
28409,-37.799145,144.977497,80 Victoria Street,FITZROY,10094000.0,house,2013,3,1,1,SC_008,1566,19843,1386,8,1,hospital_140,977,S_200,122
51067,-37.781475,145.127819,22 Saxon Street,DONCASTER,17440000.0,house,2016,4,2,2,SC_091,645,20042,4239,30,1,hospital_194,1432,S_188,701
7262,-37.742653000000004,144.776488,17 Trafalgar Street,ALBANVALE,3630000.0,house,2013,3,1,1,SC_107,3213,20002,2089,33,0,hospital_057,3890,S_070,935
74184,-37.912631,145.275289,7 Crusoe Drive,LYSTERFIELD,6216000.0,house,2014,4,2,2,SC_049,3534,19867,3600,58,1,hospital_150,3670,S_199,2878
60004,-37.810069,145.20729599999999,44 Wattle Valley Road,MITCHAM,13875000.0,house,2016,3,1,1,SC_032,1916,19901,1095,41,1,hospital_010,1161,S_040,1898
74052,-37.861809,145.264874,9 / 23 Dixon Court,BORONIA,5430000.0,house,2012,3,1,2,SC_049,5262,19869,1721,53,1,hospital_002,763,S_024,1732
50326,-37.76787567,145.087677,6 Glencester Court,BULLEEN,3710000.0,house,2010,4,2,2,SC_009,448,19935,2662,26,0,hospital_193,2493,S_154,338
86349,-37.916247999999996,144.991379,20A Wellington Street,BRIGHTON,10400000.0,house,2012,3,2,2,SC_046,4869,19951,450,22,0,hospital_156,499,S_150,386
61878,-37.795908000000004,145.239847,38 Wonga Road,RINGWOOD,7800000.0,house,2016,3,1,1,SC_032,2111,19879,2006,46,1,hospital_105,1719,S_157,1348
79880,-37.982725,145.18676299999998,20  Popes Road,KEYSBOROUGH,6180000.0,house,2013,4,2,2,SC_057,1621,19889,654,51,0,hospital_124,1472,S_079,1704
58110,-37.815607,145.16423899999998,40 Jubilee Street,BLACKBURN,8437000.0,house,2014,3,1,0,SC_002,762,19899,1089,37,1,hospital_060,2061,S_202,1402
17508,-37.711597999999995,144.9365,6 Newton Street,GLENROY,4965000.0,house,2011,3,1,1,SC_030,2608,20033,1497,31,0,hospital_184,4397,S_004,546
76690,-37.926274,145.11721,22 Burton Avenue,CLAYTON,14300000.0,house,2014,3,1,2,SC_087,5248,19915,342,39,0,hospital_076,582,S_169,129
22668,-37.73874283,144.96620180000002,36 Ross Street,COBURG,6512000.0,house,2008,2,1,1,SC_030,1581,19965,474,28,1,hospital_084,1842,S_172,336
96205,-37.913028999999995,145.037212,75 Nicholson Street,MCKINNON,6520000.0,house,2011,3,1,2,SC_046,2948,19940,318,36,0,hospital_126,2090,S_107,842
1648,-37.81064606,144.8802948,104 Coronation Street,KINGSVILLE,4100000.0,house,2006,2,1,0,SC_043,2511,19996,1027,16,0,hospital_056,2018,S_201,1908
88752,-37.953522,145.023929,3 Clements Street,HIGHETT,11040000.0,house,2013,4,3,2,SC_079,1582,19872,1674,40,0,hospital_058,996,S_214,916
69465,-37.866784,145.094596,11 May Park Avenue,ASHWOOD,21900000.0,house,2014,3,2,3,SC_042,1206,19839,916,26,0,hospital_098,904,S_112,83
23696,-37.648807,144.907538,53 Firth Way,GREENVALE,7973000.0,house,2010,4,2,2,SC_072,1312,44817,2123,40,0,hospital_104,1154,S_211,2471
4934,-37.870095,144.82501000000002,158 Queen Street,ALTONA,4504000.0,house,2016,3,2,1,SC_033,5198,19926,523,30,0,hospital_141,5911,S_128,497
48772,-37.812024,145.042726,83 Edgevale Road,KEW,19460000.0,house,2016,4,2,1,SC_083,1130,19903,1187,23,0,hospital_064,615,S_208,1091
48543,-37.80268097,145.0335388,52 Peel Street,KEW,8190000.0,house,2008,3,1,1,SC_083,1988,19904,2107,20,0,hospital_064,1461,S_039,413
44622,-37.707512,145.089628,21 Doris Street,GREENSBOROUGH,10430000.0,house,2015,4,2,2,SC_017,5683,19984,641,34,0,hospital_075,1454,S_020,971
615,-37.80604172,144.8902741,21 William Street,SEDDON,5915000.0,house,2008,2,1,0,SC_043,2881,20024,408,18,0,hospital_056,1481,S_201,900
72123,-37.857611,145.264687,19 Wilhelma Avenue,BAYSWATER,8593000.0,house,2015,3,1,2,SC_049,5606,19869,1760,53,1,hospital_002,389,S_139,1641
71557,-37.864069,145.23648,42 Alderford Drive,WANTIRNA,7575000.0,house,2012,3,2,2,SC_032,5752,19870,3732,50,1,hospital_179,1808,S_226,1447
53687,-37.825614,145.01093999999998,7 Moore Street,RICHMOND,10361000.0,house,2016,2,1,0,SC_038,1682,19906,368,13,0,hospital_122,896,S_102,1657
89856,-37.954722,145.057936,106 Chesterville Road,CHELTENHAM,6171000.0,house,2015,3,1,2,SC_079,1606,19866,1360,37,0,hospital_082,647,S_023,559
51028,-37.777958,145.116026,21  Somerville Street,DONCASTER,14560000.0,house,2015,3,1,1,SC_091,1342,20042,4618,30,1,hospital_194,520,S_046,520
10749,-37.795993,144.923158,62 Newton Street,KENSINGTON,13780000.0,house,2014,3,3,2,SC_011,1636,20026,443,11,0,hospital_114,650,S_086,1066
80045,-38.002587,145.16018400000002,29 Cafardi Blvd,KEYSBOROUGH,9040000.0,house,2012,4,2,2,SC_057,1592,19889,3864,51,0,hospital_096,1377,S_079,1510
40570,-37.698584000000004,145.050839,4 Outlook Rise,BUNDOORA,4584000.0,house,2015,3,2,1,SC_047,4802,19984,3213,34,0,hospital_037,669,S_155,354
79064,-37.954431,145.143979,4/70-72 Princess Avenue,SPRINGVALE,4730000.0,house,2009,3,2,2,SC_057,4981,19913,996,44,0,hospital_124,3528,S_075,678
13809,-37.75337982,144.9332123,13 Donald Avenue,ESSENDON,6720000.0,house,2009,3,2,2,SC_030,2769,20035,1207,26,0,hospital_128,2110,S_025,1908
37820,-37.6385498,145.0345001,8A Edgware Court,EPPING,3732000.0,house,2009,3,1,1,SC_062,4727,20005,1588,43,1,hospital_053,2150,S_196,2161
96934,-38.017396000000005,145.282399,54 Bella Crescent,HALLAM,4365000.0,house,2014,4,2,1,SC_077,3285,19885,1108,59,0,hospital_069,2470,S_087,1604
48240,-37.80452347,145.0571899,3 Birrell Court,KEW,12400000.0,house,2008,4,2,3,SC_099,2208,19903,2226,23,0,hospital_064,909,S_137,1433
95123,-37.908642,145.033268,20 Jean Street,MCKINNON,23520000.0,house,2015,4,2,2,SC_046,3464,19940,479,36,0,hospital_126,1513,S_107,1439
69832,-37.861096999999994,145.078238,27 Aitchison Avenue,ASHBURTON,24500000.0,house,2015,4,2,2,SC_042,2152,19848,290,36,0,hospital_098,670,S_112,1488
30442,-37.772628999999995,145.004828,81 Mitchell Street,NORTHCOTE,12558000.0,house,2010,3,1,1,SC_001,3294,19929,789,16,0,hospital_035,1114,S_105,2402
54233,-37.834736,145.034113,2/4 Wellesley Road,HAWTHORN,22780000.0,house,2014,4,3,1,SC_083,1594,19910,580,13,0,hospital_127,1086,S_208,1648
96857,-38.001957,145.25442900000002,43 Carlisle Road,HALLAM,7531000.0,house,2014,4,1,2,SC_077,646,19885,2213,59,0,hospital_119,3632,S_212,1033
22015,-37.753614,144.972632,15 Glengyle Street,COBURG,11000000.0,house,2011,5,2,2,SC_103,3016,19966,956,26,1,hospital_144,327,S_173,1354
43889,-37.713784999999994,145.09018700000001,63 Elder Street,WATSONIA,6105000.0,house,2014,3,1,1,SC_017,5047,19984,645,34,0,hospital_075,1684,S_020,1334
6107,-37.787863,144.84337299999999,12 Nixon Street,SUNSHINE,4440000.0,house,2014,3,1,2,SC_102,1060,20021,926,26,0,hospital_174,1481,S_080,1140
70947,-37.852194,145.239719,1 Chartwell Drive,WANTIRNA,8694000.0,house,2015,3,1,2,SC_032,4494,19871,2691,46,1,hospital_179,1114,S_226,2355
68829,-37.868867,145.034431,15 Johnstone Street,MALVERN,25060000.0,house,2015,4,2,1,SC_023,1102,19944,537,20,0,hospital_157,686,S_013,906
69643,-37.86871338,145.1074677,18 Harcourt Street,ASHWOOD,7420000.0,house,2008,3,1,2,SC_042,1700,19840,679,28,0,hospital_089,1717,S_112,1231
65562,-37.794261999999996,145.322196,1/125 Cambridge Road,MOOROOLBARK,5174000.0,house,2014,3,1,1,SC_022,3482,19877,1365,54,1,hospital_113,4598,S_224,1362
28212,-37.799606,144.97768200000002,27 Greeves Street,FITZROY,13260000.0,house,2015,2,1,0,SC_008,1527,19843,1342,8,1,hospital_140,928,S_200,168
60808,-37.840038,145.199367,5 Trinian Street,VERMONT,6721000.0,house,2010,3,1,1,SC_088,2889,19900,2537,40,1,hospital_008,2630,S_202,2714
14997,-37.73765945,144.9093018,13 Windsor Avenue,STRATHMORE,4160000.0,house,2009,2,1,1,SC_082,524,20036,1476,24,0,hospital_184,637,S_197,771
10940,-37.7989,144.92821,88 Tennyson Street,KENSINGTON,6000000.0,house,2010,3,2,2,SC_011,2123,20026,251,11,0,hospital_114,513,S_086,1305
53658,-37.82156372,145.00045780000002,69 Lyndhurst Street,RICHMOND,9450000.0,house,2009,3,1,2,SC_038,2224,19907,616,6,0,hospital_122,329,S_076,1399
71602,-37.862638000000004,145.21956200000002,5 Benwerrin Drive,WANTIRNA,11050000.0,house,2011,4,2,2,SC_067,4955,19871,4407,46,1,hospital_008,1598,S_226,475
59198,-37.80679703,145.1968079,1 Moresby Street,MITCHAM,9095000.0,house,2008,4,2,2,SC_088,2059,19900,1319,40,1,hospital_070,429,S_202,2628
2189,-37.81058502,144.875351,35 Bishop Street,KINGSVILLE,4376000.0,house,2009,2,1,2,SC_043,2243,20023,1313,20,0,hospital_056,2164,S_149,2243
92474,-37.990891999999995,145.064369,92 Beach Road,MENTONE,25600000.0,house,2012,5,2,2,SC_003,3088,19865,1007,39,0,hospital_001,743,S_011,1052
31055,-37.75884628,145.0228424,280 Mansfield Street,THORNBURY,7191000.0,house,2008,2,1,2,SC_001,1949,20014,2177,23,1,hospital_039,861,S_105,1900
13910,-37.75276947,144.892273,16 Ogilvie Street,ESSENDON,10524000.0,house,2009,4,2,2,SC_052,2299,20037,2136,21,0,hospital_184,1621,S_197,1845
30670,-37.757471,145.009628,126 Mansfield Street,THORNBURY,5360000.0,house,2010,2,1,0,SC_103,2103,20014,1010,23,1,hospital_035,626,S_105,887
45262,-37.712134000000006,145.098084,53 Sainsbury Avenue,GREENSBOROUGH,8940000.0,house,2014,3,1,2,SC_017,5510,19984,1265,34,0,hospital_075,1038,S_020,846
29948,-37.775558000000004,145.007975,33 Oxford Street,NORTHCOTE,16470000.0,house,2016,4,1,3,SC_001,3095,19929,405,16,0,hospital_035,1408,S_105,2752
85295,-37.893312,145.012051,16 Parnell Street,ELSTERNWICK,12160000.0,house,2015,3,3,2,SC_023,3310,19953,788,19,0,hospital_013,348,S_193,881
33318,-37.73236465,145.0171814,95 Rene Street,PRESTON,5592000.0,house,2009,3,1,0,SC_047,1346,20011,1343,29,1,hospital_139,2355,S_225,1312
6505,-37.78583527,144.81762700000002,25 McIntosh Street,SUNSHINE,6035000.0,house,2009,3,1,2,SC_102,1456,20004,1103,28,0,hospital_174,1594,S_080,1439
96336,-37.909143,145.033631,95 Wheatley Road,MCKINNON,15936000.0,house,2011,3,2,2,SC_046,3404,19940,430,36,0,hospital_126,1572,S_107,1375
20199,-37.7940688,144.9728699,51 Neill Street,CARLTON,11115000.0,house,2013,2,1,1,SC_008,1997,19843,1891,8,1,hospital_188,905,S_200,633
77708,-37.924215000000004,145.186734,20 Sir Kenneth Luke Boulevard,MULGRAVE,12450000.0,house,2015,3,2,2,SC_073,2000,19913,4058,44,0,hospital_161,2816,S_067,1322
60519,-37.841338,145.185204,17 Kingsley Avenue,VERMONT,9192000.0,house,2015,4,2,1,SC_088,2500,19899,2480,37,1,hospital_192,2410,S_066,1924
91468,-37.975526,145.037956,25 Woff Street,BEAUMARIS,14625000.0,house,2010,3,2,2,SC_079,2951,19866,1760,37,0,hospital_055,1333,S_011,2250
78554,-37.94246,145.165527,117 Kemp Street,SPRINGVALE,6030000.0,house,2016,4,1,3,SC_073,4411,19913,1319,44,0,hospital_124,3412,S_075,1731
31918,-37.746409,144.98841399999998,143 Gilbert Road,PRESTON,7191000.0,house,2016,2,1,1,SC_103,1413,20013,1038,25,1,hospital_144,1843,S_105,1436
52970,-37.820297,145.01001599999998,3 Type Street,RICHMOND,17080000.0,house,2016,2,1,1,SC_083,2249,19906,837,13,0,hospital_122,562,S_076,1741
78450,-37.919740000000004,145.163713,9 Tennyson Court,MULGRAVE,9042000.0,house,2015,3,1,1,SC_073,2463,19914,3022,42,0,hospital_065,3693,S_148,1670
79430,-37.938487,145.167662,9 McWilliam Street,SPRINGVALE,4550000.0,house,2014,3,1,2,SC_073,3930,19913,1750,44,0,hospital_124,3786,S_067,1849
29663,-37.772923999999996,145.01068999999998,2/2 Tanner Grove,NORTHCOTE,9660000.0,house,2014,2,1,2,SC_001,2793,19929,730,16,0,hospital_035,1142,S_105,2511
16342,-37.710902000000004,144.908477,11 Dromana Street,GLENROY,7637000.0,house,2010,2,1,1,SC_010,1926,20032,1046,33,0,hospital_184,3508,S_209,1472
86234,-37.887017,144.998223,17 Rusden Street,BRIGHTON,21980000.0,house,2016,4,2,3,SC_015,2555,19954,345,17,0,hospital_116,991,S_193,683
9593,-37.851513,144.73982900000001,6 French Street,TRUGANINA,3368000.0,house,2016,3,2,2,SC_053,3088,46468,2150,33,0,hospital_073,6020,S_007,1798
90088,-37.95554531,145.06823359999999,16 Mulberry Avenue,CHELTENHAM,11050000.0,house,2015,3,2,2,SC_079,2489,19866,1723,37,0,hospital_109,973,S_023,1174
3496,-37.812365,144.895744,4/37 Stephen Street,YARRAVILLE,8750000.0,house,2010,3,2,1,SC_043,3661,19997,374,15,0,hospital_056,2300,S_201,1308
4767,-37.867761,144.817083,1 Linnet Street,ALTONA,13050000.0,house,2016,3,1,1,SC_033,5265,19925,428,32,0,hospital_141,6572,S_128,1135
63920,-37.784962,145.269753,21 Arundel Street,CROYDON,6710000.0,house,2012,3,2,2,SC_022,1961,19878,1507,51,1,hospital_164,2827,S_181,1578
10135,-37.786852,144.92494,16 Glance Street,FLEMINGTON,11640000.0,house,2012,3,3,2,SC_011,920,20040,359,15,0,hospital_114,986,S_086,261
15891,-37.705719,144.881993,1/14 Carol Grove,TULLAMARINE,4628000.0,house,2014,3,2,1,SC_010,1033,20032,3105,33,0,hospital_184,4551,S_198,2680
21813,-37.74637222,144.9521332,11 Liverpool Street,COBURG,9495000.0,house,2008,3,1,2,SC_030,1565,19965,1083,28,1,hospital_084,1021,S_172,1267
67266,-37.76589966,145.37266540000002,24 Parkside Close,LILYDALE,6630000.0,house,2008,3,2,1,SC_084,5240,19876,2482,60,1,hospital_113,1632,S_081,2138
89919,-37.967106,145.079955,12 Craig Court,CHELTENHAM,4048000.0,house,2012,4,1,1,SC_003,916,19865,2094,39,0,hospital_109,676,S_003,1905
25559,-37.59619904,144.9361267,16 Dianne Avenue,CRAIGIEBURN,2280000.0,house,2009,3,1,2,SC_110,395,40221,891,46,0,hospital_104,6223,S_005,260
82568,-37.902167,145.27896299999998,13 Platypus Court,ROWVILLE,9058000.0,house,2011,4,2,2,SC_049,2712,19868,2691,55,1,hospital_150,3038,S_199,1730
55891,-37.843008000000005,145.05576399999998,7 Davis Avenue,CAMBERWELL,38080000.0,house,2009,3,2,2,SC_099,2087,19912,1199,17,0,hospital_168,338,S_113,1563
21271,-37.764726,144.956988,46 Lyle Street,BRUNSWICK,8000000.0,house,2010,3,1,0,SC_030,3648,19968,404,21,1,hospital_011,1134,S_074,624
68183,-37.8443222,145.0135193,688 Orrong Road,TOORAK,4015000.0,house,2008,5,3,3,SC_038,623,19946,719,23,0,hospital_132,1164,S_102,641
71800,-37.85770035,145.24032590000002,8 Attenborough Square,WANTIRNA,4620000.0,house,2009,3,1,2,SC_032,5105,19870,3023,50,1,hospital_179,1452,S_226,2026
83032,-37.886578,145.241846,136 O'Connor Road,KNOXFIELD,4620000.0,house,2012,5,2,2,SC_073,5377,19868,4723,55,1,hospital_002,4165,S_027,1586
21969,-37.74721909,144.9770355,139 Nicholson Street,COBURG,4664000.0,house,2009,4,2,1,SC_103,2352,19965,1322,28,1,hospital_144,1129,S_173,1086
80178,-37.981693,145.15615,37 Darren Road,KEYSBOROUGH,4290000.0,house,2013,4,2,2,SC_057,1944,19890,2433,49,0,hospital_096,1861,S_079,1911
27093,-37.60835648,144.9178314,5 Elmwood Place,CRAIGIEBURN,4590000.0,house,2008,3,2,2,SC_016,1759,40221,2363,46,0,hospital_104,4719,S_178,2142
13555,-37.71383286,144.77265930000002,9 Birchwood Way,DELAHEY,4275000.0,house,2008,3,2,1,SC_107,3406,20000,1420,39,0,hospital_057,6367,S_094,1321
9130,-37.882102,144.757902,6 Burswood Court,SEABROOK,6912000.0,house,2015,3,2,2,SC_092,2840,46468,1643,33,0,hospital_073,6886,S_001,1998
82619,-37.905341,145.265738,181 Karoo Road,ROWVILLE,9540000.0,house,2016,4,2,2,SC_049,3926,19868,3694,55,1,hospital_150,4238,S_199,2821
77912,-37.92826843,145.15545649999999,30 Mountain Crescent,MULGRAVE,7350000.0,house,2009,3,1,1,SC_073,3630,19914,1851,42,0,hospital_076,3147,S_148,2669
28522,-37.79773331,144.9919281,155 Keele Street,COLLINGWOOD,9996000.0,house,2009,2,1,1,SC_008,2499,19975,273,11,1,hospital_170,1536,S_060,869
31125,-37.75949097,145.0129089,319 Victoria Road,THORNBURY,6225000.0,house,2009,2,1,2,SC_103,2417,20014,1355,23,1,hospital_035,586,S_105,1243
35184,-37.71935272,144.9970093,54 Gloucester Street,RESERVOIR,5950000.0,house,2008,3,2,3,SC_103,2294,20010,921,32,1,hospital_139,219,S_030,1644
1673,-37.79016,144.881507,11 Madden Street,MAIDSTONE,16800000.0,house,2016,4,2,0,SC_043,1802,20023,1340,20,0,hospital_056,529,S_149,1802
12956,-37.70539,144.773152,30/322 Sydenham Road,SYDENHAM,4140000.0,house,2011,3,2,2,SC_107,3878,20000,483,39,0,hospital_057,7132,S_094,438
5485,-37.781512,144.862689,12 Transport Street,BRAYBROOK,3150000.0,house,2013,3,1,1,SC_043,1356,20022,1975,22,0,hospital_056,2439,S_149,1356
12905,-37.6960907,144.76144409999998,3 Lorac Court,SYDENHAM,3861000.0,house,2008,4,2,0,SC_048,4464,20000,1254,39,0,hospital_057,8556,S_163,848
8004,-37.755415,144.751297,10 Lewis Avenue,BURNSIDE,6930000.0,house,2016,4,2,2,SC_048,2644,20002,4449,33,0,hospital_057,5591,S_156,359
27839,-37.58705902,144.90594480000001,80 Bellfield Drive,CRAIGIEBURN,4964000.0,house,2008,3,2,2,SC_016,950,40221,3683,46,0,hospital_104,7198,S_178,2592
67788,-37.76073,145.365529,98 Bastow Road,LILYDALE,6408000.0,house,2014,3,2,2,SC_084,4550,19876,1672,60,1,hospital_113,955,S_233,1400
92653,-37.985606,145.090803,12 Margaret Street,PARKDALE,5085000.0,house,2012,3,1,2,SC_003,1618,19864,1518,41,0,hospital_001,1672,S_003,1208
13212,-37.691459,144.753954,5 Braddon Court,HILLSIDE,9225000.0,house,2010,3,2,2,SC_048,4748,20000,2082,39,0,hospital_057,9352,S_163,324
36330,-37.661528000000004,145.025235,25 Kenna Drive,LALOR,3492000.0,house,2012,3,1,2,SC_062,5423,20006,857,40,1,hospital_053,1349,S_229,764
30665,-37.764179999999996,145.01085600000002,125 Darebin Road,THORNBURY,10350000.0,house,2013,5,2,2,SC_001,2754,20015,1214,21,1,hospital_035,300,S_105,1592
26988,-37.59187698,144.9316711,45 Medway Road,CRAIGIEBURN,1720000.0,house,2009,3,1,1,SC_110,1005,40221,1510,46,0,hospital_104,6622,S_178,313
44784,-37.688219000000004,145.082299,28 Killarney Ridge,GREENSBOROUGH,10080000.0,house,2013,4,2,2,SC_062,4077,19984,2535,34,0,hospital_041,1743,S_020,2411
23215,-37.748276000000004,144.951607,84 Saunders Street,COBURG,12105000.0,house,2015,4,2,1,SC_030,1771,19966,1134,26,1,hospital_084,881,S_172,1407
16515,-37.707345000000004,144.90628999999998,139 Loongana Avenue,GLENROY,6700000.0,house,2012,4,1,2,SC_010,1859,20032,1012,33,0,hospital_184,3893,S_209,1567
18495,-37.669075,144.918546,23 Glencairn Crescent,BROADMEADOWS,5536000.0,house,2013,3,1,2,SC_072,2065,44817,1116,40,0,hospital_104,2052,S_153,1040
57240,-37.82682,145.081827,30 Bryson Street,CANTERBURY,18900000.0,house,2014,4,2,2,SC_099,2110,19893,265,29,1,hospital_168,3183,S_160,1317
91620,-37.991832,145.04141,4 Keys Street,BEAUMARIS,9200000.0,house,2014,3,2,2,SC_079,4753,19865,2361,39,0,hospital_055,1617,S_011,2170
63823,-37.790725,145.266665,2 Ryland Avenue,CROYDON,6825000.0,house,2014,4,2,3,SC_022,1718,19878,1333,51,1,hospital_164,2132,S_157,1249
57396,-37.831065,145.076661,7 Alta Street,CANTERBURY,26390000.0,house,2015,3,1,2,SC_099,1800,19852,619,28,0,hospital_168,2530,S_160,663
35623,-37.694029,144.979571,8 Riviera Court,RESERVOIR,8260000.0,house,2010,5,2,2,SC_030,4997,19961,1968,35,1,hospital_139,3085,S_161,1942
12555,-37.7221489,144.7671051,2 Granite Way,DELAHEY,3146000.0,house,2009,4,2,2,SC_048,2555,20000,2421,39,0,hospital_057,5968,S_094,2351
96870,-38.00896072,145.28196719999997,46 Weeden Crescent,HALLAM,2488000.0,house,2009,3,2,3,SC_077,2982,19885,1448,59,0,hospital_069,3114,S_212,1506
18798,-37.678625,144.908307,4 & 4A Bittern Street,BROADMEADOWS,5070000.0,house,2015,3,1,2,SC_059,2318,20030,1111,37,0,hospital_104,3287,S_153,1177
9863,-37.887809000000004,144.637182,7 Park View Court,WERRIBEE,2925000.0,house,2016,3,1,1,SC_012,2786,19921,2466,40,0,hospital_073,3912,S_236,2389
90673,-37.968753,145.06927199999998,4 Norland Street,CHELTENHAM,10062000.0,house,2014,4,2,2,SC_003,1757,19866,1312,37,0,hospital_109,839,S_011,1547
24881,-37.597188,144.941147,1 Hay Court,CRAIGIEBURN,4160000.0,house,2010,3,2,2,SC_110,158,40221,550,46,0,hospital_104,6231,S_005,247
57891,-37.822546,145.150157,25 Main Street,BLACKBURN,22400000.0,house,2016,3,1,2,SC_002,1907,19898,276,35,1,hospital_060,1271,S_018,1019
60600,-37.844209,145.203813,22 Moore Road,VERMONT,7080000.0,house,2016,3,2,1,SC_088,3495,19901,2926,41,1,hospital_008,2104,S_226,2912
6679,-37.781594,144.82286499999998,38 Sydney Street,ALBION,3804000.0,house,2014,3,1,1,SC_102,946,20004,468,28,0,hospital_174,954,S_080,900
51435,-37.787323,145.109166,445 Doncaster Road,DONCASTER,8568000.0,house,2014,3,2,2,SC_091,1480,19896,3588,34,1,hospital_194,1646,S_188,1306
66183,-37.768473,145.311205,3 Iris Court,MOOROOLBARK,5600000.0,house,2015,4,3,2,SC_084,1174,19877,1815,54,1,hospital_113,3903,S_058,1215
21227,-37.77502,144.95359,411 Barkly Street,BRUNSWICK,15120000.0,house,2016,2,1,0,SC_011,3395,19969,451,20,1,hospital_102,961,S_138,783
10491,-37.796352,144.934048,39 Chelmsford Street,KENSINGTON,5016000.0,house,2011,2,1,1,SC_011,2214,19972,298,14,1,hospital_114,379,S_086,1156
18456,-37.668203999999996,144.934338,21 Rosedale Crescent,DALLAS,4050000.0,house,2011,3,1,1,SC_072,2217,44817,1084,40,0,hospital_104,2303,S_153,1569
4749,-37.836134,144.879831,99 William Street,NEWPORT,12325000.0,house,2012,3,1,2,SC_033,3093,19994,804,21,0,hospital_141,3100,S_056,2936
55612,-37.846727,145.095338,3a Braeside Avenue,CAMBERWELL,15360000.0,house,2016,3,2,2,SC_042,3425,19849,1410,34,0,hospital_089,1195,S_112,2199
75662,-37.898101000000004,145.104902,12 Mercer Street,OAKLEIGH EAST,21120000.0,house,2015,4,2,2,SC_087,2314,19916,1455,36,0,hospital_166,160,S_026,2175
24643,-37.678262,144.967225,11 Bailey Court,CAMPBELLFIELD,2944000.0,house,2016,3,1,2,SC_072,5011,19960,2258,39,1,hospital_104,5141,S_161,1482
18452,-37.674471000000004,144.927933,21 Millewa Crescent,DALLAS,4056000.0,house,2011,3,1,0,SC_072,2688,20030,1204,37,0,hospital_104,2728,S_153,685
27175,-37.576934,144.911641,5 Thoresby Circuit,CRAIGIEBURN,4260000.0,house,2015,3,2,2,SC_005,820,40221,3935,46,0,hospital_104,8248,S_178,2738
